mmsi;imo;name;callsign;length;width;type;date_min;date_max
257086660;9114763;FJORDSTRAUM;LAWH7;100;17;80.0;2019-09-27;2019-09-27
257086970;0;SKRETIND;LH3376;11;4;30.0;2019-09-24;2019-09-24
257087000;8750833;DEEPSEA BERGEN;LFSR;93;67;1.0;2018-12-01;2018-12-01
257087040;0;TONNY MARIE;LK7149;15;6;30.0;2018-02-13;2018-02-13
257087480;1;SNOOPY;LD4756;8;3;37.0;2019-12-17;2019-12-17
257088090;9868041;FROY STADT;LFRP;20;13;56.0;2019-11-12;2019-11-12
257088200;0;MARJATA;LBHD;126;24;90.0;2019-02-16;2019-02-16
257088880;9114763;FJORDSTRAUM;-99;0;0;;2019-09-27;2019-09-27
257088880;9114763;FJORDSTRAUM;-99;0;0;;2019-09-28;2019-12-12
257088880;9114763;FJORDSTRAUM;-99;0;0;;2019-12-13;2019-12-26
257088880;9114763;FJORDSTRAUM;-99;0;0;;2019-12-27;2019-12-27
257088890;0;STELLA OCEANA;LGAU;25;5;37.0;2019-11-13;2019-11-13
257089000;9592329;KROSSOY;3YMI;43;12;30.0;2018-01-12;2018-01-12
257089080;0;RUTH;LF6580;10;5;70.0;2019-12-22;2019-12-22
257089390;9866861;FJORDPRINSEN;LFRE;39;11;60.0;2019-12-16;2019-12-16
257090200;0;DEN FLYGENDE HOLLEND;LBCB;51;6;30.0;2019-01-31;2019-01-31
257090340;1216701;NYMORE;LK7267;11;4;30.0;2018-01-01;2018-01-01
257091640;0;BRATTHOLM;LK7141;13;5;30.0;2018-01-01;2018-12-31
257091640;0;KING NORDKAPP 1;LK7141;13;5;30.0;2019-01-01;2019-01-01
257092640;0;ELDORADO;LK7369;12;4;30.0;2018-01-19;2018-01-19
257095640;0;FREDOY;LK7417;14;4;30.0;2018-02-22;2018-02-22
257097500;0;LOS116;3YAE;17;5;50.0;2019-02-10;2019-02-10
257098540;0;LINDISFARNE;LK 7521;10;4;30.0;2018-03-27;2018-03-27
257099340;0;MEHOLM;LK4657;12;4;30.0;2018-01-01;2018-01-01
257100440;0;TRAMSEGG;LG3690;11;4;30.0;2018-01-06;2018-01-06
257100840;0;SOLAGUTT;LG3782;10;4;30.0;2018-03-12;2018-03-12
257102000;9168685;STRAUMBAS;LEWL;49;10;30.0;2018-01-16;2018-01-16
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-01;2018-01-01
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-02;2018-01-02
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-03;2018-01-03
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-04;2018-01-04
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-05;2018-01-05
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-06;2018-01-06
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-07;2018-01-07
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-08;2018-01-08
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-09;2018-01-09
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-10;2018-01-10
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-11;2018-01-11
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-12;2018-01-12
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-13;2018-01-13
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-14;2018-01-14
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-15;2018-01-15
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-16;2018-01-16
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-17;2018-01-17
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-18;2018-01-18
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-19;2018-01-19
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-20;2018-01-20
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-21;2018-01-21
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-22;2018-01-22
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-23;2018-01-23
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-24;2018-01-25
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-26;2018-01-26
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-27;2018-01-27
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-28;2018-01-28
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-29;2018-01-29
257102840;0;SJOHESTEN;LCZY;18;6;;2018-01-30;2018-01-31
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-01;2018-02-01
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-02;2018-02-02
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-03;2018-02-03
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-04;2018-02-04
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-05;2018-02-05
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-06;2018-02-06
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-07;2018-02-07
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-08;2018-02-08
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-09;2018-02-09
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-10;2018-02-10
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-11;2018-02-11
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-12;2018-02-12
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-13;2018-02-13
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-14;2018-02-14
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-15;2018-02-15
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-16;2018-02-16
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-17;2018-02-17
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-18;2018-02-18
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-19;2018-02-19
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-20;2018-02-20
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-21;2018-02-21
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-22;2018-02-22
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-23;2018-02-23
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-24;2018-02-24
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-25;2018-02-25
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-26;2018-02-26
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-27;2018-02-27
257102840;0;SJOHESTEN;LCZY;18;6;;2018-02-28;2018-02-28
257102840;0;SJOHESTEN;LCZY;18;6;;2018-03-01;2018-03-01
257102840;0;SJOHESTEN;LCZY;18;6;;2018-03-02;2018-03-05
257102840;0;SJOHESTEN;LCZY;18;6;;2018-03-06;2018-03-19
257102840;0;SJOHESTEN;LCZY;18;6;;2018-03-20;2018-03-20
257103440;8882973;REFLEX;LK3773;21;6;79.0;2018-01-01;2018-01-01
257104240;0;VIKA;LCDZ;14;4;30.0;2018-03-20;2018-03-20
257104940;0;ELISABETH STAR;LNAM;23;6;79.0;2018-01-02;2018-01-02
257105000;9260316;G.O.SARS;LMEL;78;18;70.0;2018-03-23;2019-04-01
257105000;9260316;G.O.SARS;LMEL;78;19;70.0;2019-04-02;2019-04-02
257105640;0;STORDING;LK4735;15;6;30.0;2018-01-22;2018-01-22
257106540;0;MARILENA MI;LK3781;19;5;30.0;2018-02-27;2018-02-27
257107040;0;TAREHAV;LK3857;0;0;3.0;2018-01-01;2018-12-31
257107040;0;TAREHAV;LK3857;15;8;3.0;2019-01-01;2019-07-31
257107040;0;TAREHAV;LK3857;15;8;30.0;2019-08-01;2019-08-01
257108000;7729033;BULK TRANS;LALL;72;12;70.0;2018-07-08;2019-04-05
257108000;7729033;TRINE CHARLOTTE;LALL;72;12;70.0;2019-04-06;2019-10-11
257108000;7729033;TRINE CHARLOTTE;LALL;72;12;30.0;2019-10-12;2019-11-16
257108000;7729033;TRINE CHARLOTTE;LALL;72;12;70.0;2019-11-17;2019-11-17
257108000;7729033;TRINE CHARLOTTE;LALL;72;12;30.0;2019-11-18;2019-11-20
257108000;7729033;TRINE CHARLOTTE;LALL;72;12;70.0;2019-11-21;2019-11-21
257110120;0;VIKASKJAER;LK2046;11;4;30.0;2018-01-22;2018-01-22
257111540;0;ZITA;LIOC;19;6;0.0;2019-09-21;2019-09-21
257113000;8921925;H.U.SVERDRUP II;LCMO;55;13;77.0;2018-01-29;2018-01-29
257113320;0;NAESSFLU;LK2123;7;2;30.0;2019-09-26;2019-09-26
257114000;9190353;TIFJORD;LAWN7;95;14;70.0;2018-01-30;2018-01-30
257114400;9432189;TRONDHEIMSFJORD II;LAPB;24;8;40.0;2018-01-01;2018-01-01
257115000;9006306;SULA;LAWO7;87;13;70.0;2018-01-14;2018-01-14
257115620;0;JUANITA;LK2174;10;4;30.0;2018-01-01;2018-01-01
257115740;0;HOPAVAG;LM 9354;9;3;30.0;2019-11-06;2019-11-06
257116000;6806535;RADEK;LNXT;54;8;30.0;2018-01-21;2018-01-21
257119000;9699933;FROVAER;LIOB;25;9;40.0;2018-01-01;2018-01-01
257120500;9383833;HAVGLANS;LCUZ;62;13;30.0;2018-01-26;2018-01-26
257121000;8962187;BRATTVAER;LLTI;24;6;70.0;2018-02-16;2018-02-16
257122600;0;VESTBOR;LM2653;21;11;33.0;2018-09-04;2018-09-04
257123000;9796896;GRANIT;LEBB;82;16;30.0;2018-01-08;2018-01-08
257124140;0;MJOLNER;LM5573;0;0;0.0;2019-08-02;2019-08-02
257128000;9514133;LEANDER;LCJG;35;8;30.0;2018-02-19;2018-02-19
257128440;0;DRAGON;LK5314;11;4;30.0;2018-02-14;2019-02-28
257128440;0;DRAGON;LK5314;10;4;30.0;2019-03-01;2019-02-28
257128440;0;DRAGON;LK5314;11;4;30.0;2019-03-01;2019-03-01
257128440;0;DRAGON;LK5314;10;4;30.0;2019-03-02;2019-03-01
257128440;0;DRAGON;LK5314;11;4;30.0;2019-03-02;2019-03-02
257128440;0;DRAGON;LK5314;10;4;30.0;2019-03-03;2019-03-02
257128440;0;DRAGON;LK5314;11;4;30.0;2019-03-03;2019-04-03
257128440;0;DRAGON;LK5314;10;4;30.0;2019-04-04;2019-04-03
257128440;0;DRAGON;LK5314;11;4;30.0;2019-04-04;2019-04-04
257128440;0;DRAGON;LK5314;10;4;30.0;2019-04-05;2019-04-04
257128440;0;DRAGON;LK5314;11;4;30.0;2019-04-05;2019-04-05
257129140;0;HANS;LK5216;15;5;30.0;2018-02-22;2018-02-22
257130000;9159933;HANNAH KRISTINA;LEUK;101;18;70.0;2018-01-01;2018-01-01
257130920;0;MULOYBUEN;LK2616;13;4;30.0;2018-02-17;2018-02-17
257131000;9694000;TROMS ARCTURUS;LKNL;95;21;70.0;2018-01-01;2019-04-26
257131000;9694000;TROMS ARCTURUS;LKNL;95;21;52.0;2019-04-27;2019-04-27
257131000;9694000;TROMS ARCTURUS;LKNL;95;21;70.0;2019-04-28;2019-08-09
257131000;9694000;TROMS ARCTURUS;LKNL;95;21;90.0;2019-08-10;2019-08-10
257131000;9694000;TROMS ARCTURUS;LKNL;95;21;70.0;2019-08-11;2019-08-30
257131000;9694000;TROMS ARCTURUS;LKNL;95;21;90.0;2019-08-31;2019-10-03
257131000;9694000;TROMS ARCTURUS;LKNL;95;21;70.0;2019-10-04;2019-11-16
257131000;9694000;TROMS ARCTURUS;LKNL;95;21;90.0;2019-11-17;2019-11-18
257131000;9694000;TROMS ARCTURUS;LKNL;95;21;70.0;2019-11-19;2019-12-03
257131000;9694000;TROMS ARCTURUS;LKNL;95;21;90.0;2019-12-04;2019-12-12
257131000;9694000;TROMS ARCTURUS;LKNL;95;21;70.0;2019-12-13;2019-12-13
257131220;0;VIKING;LK2625;10;4;30.0;2018-01-30;2018-01-30
257131800;0;WIKEROEY;LCLK;21;6;30.0;2018-03-15;2018-03-15
257133000;9605877;ROLF ASBJOERN;LAIC;34;10;30.0;2018-02-26;2018-02-26
257133720;0;KIKKI;LK2691;13;5;30.0;2019-08-17;2019-08-17
257134720;0;BUAGUTT;LK2717;10;4;30.0;2018-01-01;2018-01-01
257135000;964699800;FISKEBAS;LDFS;64;14;70.0;2018-01-16;2019-08-30
257135000;964699800;FISKEBAS;LDFS;64;14;30.0;2019-08-31;2019-08-31
257135500;0;HAUGE JUNIOR;LG6353;15;6;30.0;2019-03-16;2019-03-16
257135920;0;TYFON;LK2746;10;4;30.0;2018-01-11;2018-01-11
257136000;8913708;SOLSTRAUM;LDEB3;101;18;80.0;2018-09-30;2018-09-30
257136720;0;LEON OLAI;LK 2759;14;4;30.0;2018-01-01;2019-01-01
257136720;0;HANNE MARIE;LK 2759;14;4;30.0;2019-01-02;2019-01-02
257137000;8976786;SOEROEYSUND;LMKJ;60;10;70.0;2018-03-03;2018-03-03
257138000;9717084;SMARAGD;LKOO;74;15;30.0;2018-03-06;2018-03-06
257138420;0;HITTERVAERING;LK2803;15;5;30.0;2018-01-01;2018-01-01
257139000;8915768;JOHAN HJORT;LDGJ;64;13;0.0;2018-04-10;2018-04-10
257139120;-99;SIGNAL;-99;15;4;;2019-03-01;2019-03-01
257139120;-99;SIGNAL;-99;15;4;;2019-03-02;2019-11-06
257139120;-99;SIGNAL;-99;15;4;;2019-11-07;2019-11-07
257139120;-99;SIGNAL;-99;15;4;;2019-11-08;2019-11-08
257141000;9014690;IMPERATOR;LACL8;88;13;70.0;2019-04-23;2019-04-23
257147000;9796987;HORNSTIND;LEBD;70;14;60.0;2018-09-01;2018-09-01
257148000;9161912;FFS AMARANTH;LFBJ;30;12;31.0;2018-07-15;2018-07-15
257149000;9397004;KAMILLA G;JWLM;37;8;30.0;2018-02-08;2018-02-08
257149120;0;NERA;LK3243;18;5;30.0;2018-03-03;2018-03-03
257150020;0;SIMON SENIOR;LK3271;8;4;30.0;2018-01-14;2018-01-14
257150640;0;LINEBAS;LK7492;15;6;30.0;2019-10-13;2019-10-13
257151000;6700652;SOERDYROEY;LCKA;50;7;79.0;2018-02-22;2019-12-22
257151000;6700652;SOERDYROEY;LCKA;50;7;90.0;2019-12-23;2019-12-23
257152000;9115901;NORBAR;LCSQ;82;11;70.0;2018-01-21;2018-01-21
257154720;20975765;LINEBAS D;K7492E;39;38;10.0;2019-01-10;2019-01-10
257156040;0;SORWAAG;LK7764;13;5;30.0;2018-01-21;2018-01-21
257157200;0;KNM TANGEN;LBKN;0;0;80.0;2019-08-13;2019-08-13
